study_id,study_title,study_description,accession_reference,study_type,inclusion_exclusion_criteria,grants,collected_by,lab_name,lab_address,study_contact,submitted_by,pub_ids,keywords_study,subject_id,synthetic,species,sex,age_min,age_max,age_unit,age_event,ancestry_population,ethnicity,race,strain_name,linked_subjects,link_type,study_group_description,disease_diagnosis,disease_length,disease_stage,prior_therapies,immunogen,intervention,medical_history,sample_id,sample_type,tissue,anatomic_site,disease_state_sample,collection_time_point_relative,collection_time_point_relative_unit,collection_time_point_reference,biomaterial_provider,tissue_processing,cell_subset,cell_phenotype,cell_species,single_cell,cell_number,cells_per_reaction,cell_storage,cell_quality,cell_isolation,cell_processing_protocol,template_class,template_quality,template_amount,template_amount_unit,library_generation_method,library_generation_protocol,library_generation_kit_version,complete_sequences,physical_linkage,pcr_target_locus,forward_pcr_primer_target_location,reverse_pcr_primer_target_location,sequencing_run_id,total_reads_passing_qc_filter,sequencing_platform,sequencing_facility,sequencing_run_date,sequencing_kit,sequencing_data_id,primary_annotation,file_type,filename,read_direction,read_length,paired_filename,paired_read_direction,paired_read_length,software_versions,paired_reads_assembly,quality_thresholds,primer_match_cutoffs,collapsing_method,data_processing_protocols,germline_database,data_processing_files,analysis_provenance_id,reference_assembly
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG03925,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG03925,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,BEB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG03925,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG03716,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG03716,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,ITU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG03716,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG03718,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG03718,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,ITU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG03718,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG03722,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG03722,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,ITU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG03722,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG03782,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG03782,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,ITU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG03782,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG03969,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG03969,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,ITU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG03969,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG04118,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG04118,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,ITU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG04118,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG03016,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG03016,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,PJL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG03016,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG03018,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG03018,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,PJL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG03018,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG03491,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG03491,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,PJL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG03491,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG03709,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG03709,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,PJL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG03709,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG03687,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG03687,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,STU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG03687,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG03885,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG03885,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,STU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG03885,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG03986,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG03986,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,STU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG03986,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
PRJNA555323,The human immunoglobulin heavy chain constant gene locus is enriched for large complex structural variants and coding polymorphisms that vary in frequency among human populations,Long-read sequencing to resolve IGHC haplotype variations in different populations,HG04099,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",NA,"NIH R24AI138963,R01HG010169",UofL (Watson lab),Watson,"580S Preston St,Louisville,KY 40202",corey.watson@louisville.edu,Uddalok Jana,PMIDXXXXXXXX,"[""immune receptor genome""]",HG04099,FALSE,"{""id"": ""NCBITAXON: 9606"", ""label"": ""Homo sapiens""} ",NA,NA,NA,NA,NA,SAS,STU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HG04099,LCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,NA,NA,NA,IGHC,NA,NA,NA,NA,SEQUELII,University of Louisville Sequencing Technology Center,NA,NA,NA,TRUE,BAM,NA,NA,NA,NA,NA,NA,"Igenotyper V1.X (unreleased), hifiasm V0.19.3, minimap2 v2.26 ",NA,NA,NA,manual,Data was processed using the Igenotyper pipeline (https://github.com/oscarlr/IGenotyper),IMGT:Homo sapiens:2022-11-24,NA,NA,ighc
